position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	n_recent_4500	frac_recent_4500	mean_p_lt_4500
103000	103001	2000	0.01969647412	15537.54033	7	0.0035	0.01969647412
104000	104001	2000	0.01948406388	15953.08995	7	0.0035	0.01948406388
105000	105001	2000	0.01929257286	15945.37101	7	0.0035	0.01929257286
106000	106001	2000	0.01916122448	16150.78194	7	0.0035	0.01916122448
107000	107001	2000	0.01903842005	16276.18603	7	0.0035	0.01903842005
108000	108001	2000	0.01895608976	16800.88589	7	0.0035	0.01895608976
109000	109001	2000	0.01889597459	17199.08436	7	0.0035	0.01889597459
110000	110001	2000	0.01881331822	17774.05821	7	0.0035	0.01881331822
111000	111001	2000	0.01881560315	18467.81782	7	0.0035	0.01881560315
112000	112001	2000	0.01878180801	19346.67114	7	0.0035	0.01878180801
113000	113001	2000	0.01868976184	21158.75691	7	0.0035	0.01868976184
114000	114001	2000	0.01853068113	22851.8725	7	0.0035	0.01853068113
115000	115001	2000	0.01838420589	24244.65579	7	0.0035	0.01838420589
116000	116001	2000	0.01828920212	25364.95496	7	0.0035	0.01828920212
117000	117001	2000	0.01818756304	26300.64005	7	0.0035	0.01818756304
118000	118001	2000	0.01808157037	25735.72529	7	0.0035	0.01808157037
119000	119001	2000	0.01800885639	25618.01119	7	0.0035	0.01800885639
120000	120001	2000	0.01797636652	24900.19767	7	0.0035	0.01797636652
121000	121001	2000	0.0179627759	23737.30808	7	0.0035	0.0179627759
122000	122001	2000	0.01800140867	22971.71167	7	0.0035	0.01800140867
123000	123001	2000	0.01812012549	22275.52637	7	0.0035	0.01812012549
124000	124001	2000	0.01830845453	21483.10504	7	0.0035	0.01830845453
125000	125001	2000	0.01860209729	20577.20962	7	0.0035	0.01860209729
126000	126001	2000	0.01894707091	20683.21309	7	0.0035	0.01894707091
127000	127001	2000	0.01932825751	21419.38834	7	0.0035	0.01932825751
128000	128001	2000	0.01972082142	21816.4423	7	0.0035	0.01972082142
129000	129001	2000	0.02011393014	21500.30364	7	0.0035	0.02011393014
130000	130001	2000	0.02048496304	21077.70295	7	0.0035	0.02048496304
131000	131001	2000	0.020831521	20151.63584	7	0.0035	0.020831521
132000	132001	2000	0.02114765415	19323.87245	7	0.0035	0.02114765415
133000	133001	2000	0.0214267886	18126.82559	7	0.0035	0.0214267886
134000	134001	2000	0.02167059624	16521.77199	7	0.0035	0.02167059624
135000	135001	2000	0.0218981289	14693.8974	7	0.0035	0.0218981289
136000	136001	2000	0.02210003416	13694.82667	7	0.0035	0.02210003416
137000	137001	2000	0.02232245823	13381.25577	7	0.0035	0.02232245823
138000	138001	2000	0.02248654418	13421.70294	7	0.0035	0.02248654418
139000	139001	2000	0.02255507741	14043.51939	7	0.0035	0.02255507741
140000	140001	2000	0.02251547993	14688.5102	7	0.0035	0.02251547993
141000	141001	2000	0.02238290587	14714.79515	7	0.0035	0.02238290587
142000	142001	2000	0.0221760005	14174.2605	7	0.0035	0.0221760005
143000	143001	2000	0.0220634294	13997.20666	7	0.0035	0.0220634294
144000	144001	2000	0.02204961597	14277.85042	7	0.0035	0.02204961597
145000	145001	2000	0.022082545	14488.21428	7	0.0035	0.022082545
146000	146001	2000	0.02217153614	14292.79096	7	0.0035	0.02217153614
147000	147001	2000	0.02225118652	14745.39173	7	0.0035	0.02225118652
148000	148001	2000	0.02226278097	15105.03442	7	0.0035	0.02226278097
149000	149001	2000	0.02217425532	14789.85949	7	0.0035	0.02217425532
150000	150001	2000	0.0219919531	14885.48551	7	0.0035	0.0219919531
151000	151001	2000	0.02173594724	15182.00846	7	0.0035	0.02173594724
152000	152001	2000	0.02144058279	15141.15962	7	0.0035	0.02144058279
153000	153001	2000	0.02114143788	14678.67967	7	0.0035	0.02114143788
154000	154001	2000	0.02089039943	14309.94286	7	0.0035	0.02089039943
155000	155001	2000	0.0207165407	13997.07982	7	0.0035	0.0207165407
156000	156001	2000	0.02063056203	14084.14598	7	0.0035	0.02063056203
157000	157001	2000	0.02057768502	14589.80337	7	0.0035	0.02057768502
158000	158001	2000	0.02052048092	15144.52359	7	0.0035	0.02052048092
159000	159001	2000	0.02045580186	15085.38324	7	0.0035	0.02045580186
160000	160001	2000	0.02041234875	15393.52822	7	0.0035	0.02041234875
161000	161001	2000	0.02029909143	16276.36332	7	0.0035	0.02029909143
162000	162001	2000	0.02007863761	16486.51612	7	0.0035	0.02007863761
163000	163001	2000	0.01974959768	17204.5366	7	0.0035	0.01974959768
164000	164001	2000	0.01935807035	18001.7493	7	0.0035	0.01935807035
165000	165001	2000	0.01892567459	19518.67098	7	0.0035	0.01892567459
166000	166001	2000	0.01847150637	22528.15633	7	0.0035	0.01847150637
167000	167001	2000	0.01813350459	24164.37651	7	0.0035	0.01813350459
168000	168001	2000	0.01816865025	25692.31728	7	0.0035	0.01816865025
169000	169001	2000	0.01821645777	27234.94234	7	0.0035	0.01821645777
170000	170001	2000	0.01829756223	28104.28468	7	0.0035	0.01829756223
171000	171001	2000	0.01851376659	29208.26999	7	0.0035	0.01851376659
172000	172001	2000	0.01877894617	31150.45279	7	0.0035	0.01877894617
173000	173001	2000	0.01897529891	32431.4386	7	0.0035	0.01897529891
174000	174001	2000	0.01909001299	33243.62554	7	0.0035	0.01909001299
175000	175001	2000	0.01911753564	34639.75513	7	0.0035	0.01911753564
176000	176001	2000	0.01907489484	34852.07062	7	0.0035	0.01907489484
177000	177001	2000	0.01894608166	33774.60615	7	0.0035	0.01894608166
178000	178001	2000	0.01876553679	32340.72351	7	0.0035	0.01876553679
179000	179001	2000	0.01855198299	32417.70673	7	0.0035	0.01855198299
180000	180001	2000	0.01834557884	30010.40004	7	0.0035	0.01834557884
181000	181001	2000	0.01819388715	29599.06067	7	0.0035	0.01819388715
182000	182001	2000	0.01809787075	29011.27327	7	0.0035	0.01809787075
183000	183001	2000	0.01810785345	28633.15071	7	0.0035	0.01810785345
184000	184001	2000	0.01809258402	28708.76804	7	0.0035	0.01809258402
185000	185001	2000	0.01812835314	28605.69139	7	0.0035	0.01812835314
186000	186001	2000	0.01819009057	28078.10399	7	0.0035	0.01819009057
187000	187001	2000	0.01835550652	28068.94483	8	0.004	0.01835550652
188000	188001	2000	0.01850561984	28081.62519	8	0.004	0.01850561984
189000	189001	2000	0.01864831803	27314.38587	8	0.004	0.01864831803
190000	190001	2000	0.01879591459	26925.73219	8	0.004	0.01879591459
191000	191001	2000	0.01892911192	26046.87357	8	0.004	0.01892911192
192000	192001	2000	0.01904650768	24667.2478	8	0.004	0.01904650768
193000	193001	2000	0.01921031335	22978.79287	8	0.004	0.01921031335
194000	194001	2000	0.01939081064	22414.76727	8	0.004	0.01939081064
195000	195001	2000	0.01956721209	21450.61495	8	0.004	0.01956721209
196000	196001	2000	0.0197468551	21385.0539	8	0.004	0.0197468551
197000	197001	2000	0.01993484514	21200.06137	8	0.004	0.01993484514
198000	198001	2000	0.02012572412	20235.50023	8	0.004	0.02012572412
199000	199001	2000	0.02029897301	19924.17889	8	0.004	0.02029897301
200000	200001	2000	0.02051699754	19223.92875	8	0.004	0.02051699754
201000	201001	2000	0.02069594166	19009.43435	8	0.004	0.02069594166
202000	202001	2000	0.02085965022	19146.93416	8	0.004	0.02085965022
203000	203001	2000	0.02104810811	18876.46167	8	0.004	0.02104810811
204000	204001	2000	0.02120804182	17920.08146	8	0.004	0.02120804182
205000	205001	2000	0.02136681637	17481.76803	8	0.004	0.02136681637
206000	206001	2000	0.0214622992	17269.84671	8	0.004	0.0214622992
207000	207001	2000	0.02147273783	17834.20448	8	0.004	0.02147273783
208000	208001	2000	0.02133829862	18205.24921	8	0.004	0.02133829862
209000	209001	2000	0.02106527093	18345.08024	8	0.004	0.02106527093
210000	210001	2000	0.02071942083	18073.19177	8	0.004	0.02071942083
211000	211001	2000	0.02034625634	17703.78448	8	0.004	0.02034625634
212000	212001	2000	0.01993012939	16675.18634	8	0.004	0.01993012939
213000	213001	2000	0.01951418564	16581.27389	8	0.004	0.01951418564
214000	214001	2000	0.01920057694	17004.16226	8	0.004	0.01920057694
215000	215001	2000	0.01892284499	17698.1206	8	0.004	0.01892284499
216000	216001	2000	0.01864726823	18629.98734	8	0.004	0.01864726823
217000	217001	2000	0.0185992486	19042.83174	8	0.004	0.0185992486
218000	218001	2000	0.01854697471	20145.1997	8	0.004	0.01854697471
219000	219001	2000	0.01849609545	21468.68747	8	0.004	0.01849609545
220000	220001	2000	0.01855390137	22222.55459	8	0.004	0.01855390137
221000	221001	2000	0.01867816216	23456.95732	9	0.0045	0.01867816216
222000	222001	2000	0.0188400187	23457.66159	9	0.0045	0.0188400187
223000	223001	2000	0.01894079322	23650.43977	9	0.0045	0.01894079322
224000	224001	2000	0.01907971338	23351.49576	9	0.0045	0.01907971338
225000	225001	2000	0.01912366482	22714.66779	9	0.0045	0.01912366482
226000	226001	2000	0.01906138481	22463.28319	9	0.0045	0.01906138481
227000	227001	2000	0.01891612367	22492.23218	9	0.0045	0.01891612367
228000	228001	2000	0.0187600121	21059.89838	9	0.0045	0.0187600121
229000	229001	2000	0.01867439834	20364.8045	9	0.0045	0.01867439834
230000	230001	2000	0.01857664723	19849.00596	9	0.0045	0.01857664723
231000	231001	2000	0.0185215724	19719.28453	9	0.0045	0.0185215724
232000	232001	2000	0.01847383403	19879.52129	9	0.0045	0.01847383403
233000	233001	2000	0.01847481382	20763.61675	9	0.0045	0.01847481382
234000	234001	2000	0.01856619184	21394.89149	9	0.0045	0.01856619184
235000	235001	2000	0.01876303806	21461.3994	9	0.0045	0.01876303806
236000	236001	2000	0.01907434168	21093.52509	9	0.0045	0.01907434168
237000	237001	2000	0.01952921875	20328.94835	9	0.0045	0.01952921875
238000	238001	2000	0.0200009331	19715.94763	9	0.0045	0.0200009331
239000	239001	2000	0.02045876176	19122.50285	9	0.0045	0.02045876176
240000	240001	2000	0.02084157817	18650.0884	9	0.0045	0.02084157817
241000	241001	2000	0.02121629613	18766.30464	9	0.0045	0.02121629613
242000	242001	2000	0.02170982502	18510.25198	9	0.0045	0.02170982502
243000	243001	2000	0.02228326136	17718.45484	9	0.0045	0.02228326136
244000	244001	2000	0.02296106194	16037.36033	9	0.0045	0.02296106194
245000	245001	2000	0.02372057309	14912.25774	9	0.0045	0.02372057309
246000	246001	2000	0.02462750744	13579.09825	9	0.0045	0.02462750744
247000	247001	2000	0.02544843985	12981.23747	9	0.0045	0.02544843985
248000	248001	2000	0.02611364419	11673.8939	9	0.0045	0.02611364419
249000	249001	2000	0.02654329178	10505.57913	9	0.0045	0.02654329178
250000	250001	2000	0.02669034666	9569.098117	9	0.0045	0.02669034666
251000	251001	2000	0.02659414321	9096.481412	9	0.0045	0.02659414321
252000	252001	2000	0.02633066394	8902.835619	9	0.0045	0.02633066394
253000	253001	2000	0.02601249129	8480.491385	9	0.0045	0.02601249129
254000	254001	2000	0.02571877273	8331.098512	9	0.0045	0.02571877273
255000	255001	2000	0.02565178138	8123.47877	9	0.0045	0.02565178138
256000	256001	2000	0.0258171466	7714.986334	9	0.0045	0.0258171466
257000	257001	2000	0.02601935108	7440.68242	9	0.0045	0.02601935108
258000	258001	2000	0.02618864549	7316.576451	9	0.0045	0.02618864549
259000	259001	2000	0.02619984083	7283.385633	9	0.0045	0.02619984083
260000	260001	2000	0.02597225956	7435.54584	9	0.0045	0.02597225956
261000	261001	2000	0.02543972563	7784.917156	9	0.0045	0.02543972563
262000	262001	2000	0.02469395744	8290.413855	9	0.0045	0.02469395744
263000	263001	2000	0.02389834245	9099.104332	9	0.0045	0.02389834245
264000	264001	2000	0.02323557082	9808.379875	9	0.0045	0.02323557082
265000	265001	2000	0.02272855347	10894.02401	9	0.0045	0.02272855347
266000	266001	2000	0.02245274585	11269.52643	9	0.0045	0.02245274585
267000	267001	2000	0.02255007927	10662.53829	9	0.0045	0.02255007927
268000	268001	2000	0.02268087295	10163.31091	9	0.0045	0.02268087295
269000	269001	2000	0.02279253279	9908.257826	9	0.0045	0.02279253279
270000	270001	2000	0.02287845166	9301.518461	9	0.0045	0.02287845166
271000	271001	2000	0.0228796831	8958.336262	9	0.0045	0.0228796831
272000	272001	2000	0.0227795886	8929.897594	9	0.0045	0.0227795886
273000	273001	2000	0.0225601969	9183.951398	9	0.0045	0.0225601969
274000	274001	2000	0.02225681157	9630.443262	9	0.0045	0.02225681157
275000	275001	2000	0.02200932609	9365.125119	8	0.004	0.02200932609
276000	276001	2000	0.02177750361	9288.636906	8	0.004	0.02177750361
277000	277001	2000	0.02150072257	9308.618418	8	0.004	0.02150072257
278000	278001	2000	0.02121471982	9359.156312	8	0.004	0.02121471982
279000	279001	2000	0.02082505739	9223.119346	8	0.004	0.02082505739
280000	280001	2000	0.02038142825	8889.889898	9	0.0045	0.02038142825
281000	281001	2000	0.01988695757	8854.867945	9	0.0045	0.01988695757
282000	282001	2000	0.01936166447	9153.191633	9	0.0045	0.01936166447
283000	283001	2000	0.01886823881	9701.104912	9	0.0045	0.01886823881
284000	284001	2000	0.01855772065	10377.86176	9	0.0045	0.01855772065
285000	285001	2000	0.01826074461	11005.41237	9	0.0045	0.01826074461
286000	286001	2000	0.01796649923	11025.62987	9	0.0045	0.01796649923
287000	287001	2000	0.01766033665	11144.88796	9	0.0045	0.01766033665
288000	288001	2000	0.01737847863	11312.61319	9	0.0045	0.01737847863
289000	289001	2000	0.01718470697	11041.48988	9	0.0045	0.01718470697
290000	290001	2000	0.01702938615	11043.72583	9	0.0045	0.01702938615
291000	291001	2000	0.01692157574	11350.54174	8	0.004	0.01692157574
292000	292001	2000	0.01693062023	11673.80012	8	0.004	0.01693062023
293000	293001	2000	0.01704025382	11986.68453	8	0.004	0.01704025382
294000	294001	2000	0.017071276	12025.85739	8	0.004	0.017071276
295000	295001	2000	0.01703140621	11959.17053	8	0.004	0.01703140621
296000	296001	2000	0.01692263464	11428.11953	8	0.004	0.01692263464
297000	297001	2000	0.01681846395	11303.89006	8	0.004	0.01681846395
298000	298001	2000	0.01673519395	11713.30645	8	0.004	0.01673519395
299000	299001	2000	0.01688001978	11875.03576	8	0.004	0.01688001978
300000	300001	2000	0.01718240144	12175.6205	8	0.004	0.01718240144
301000	301001	2000	0.01750875835	12950.85841	8	0.004	0.01750875835
302000	302001	2000	0.01782663933	13188.39278	8	0.004	0.01782663933
303000	303001	2000	0.01817291385	13067.87673	8	0.004	0.01817291385
304000	304001	2000	0.01845546624	12892.58786	8	0.004	0.01845546624
305000	305001	2000	0.01861023197	12593.32703	8	0.004	0.01861023197
306000	306001	2000	0.01869943794	12313.41666	8	0.004	0.01869943794
307000	307001	2000	0.01876407083	11892.41578	8	0.004	0.01876407083
308000	308001	2000	0.01887836944	11878.19533	8	0.004	0.01887836944
309000	309001	2000	0.01903539369	11777.19909	8	0.004	0.01903539369
310000	310001	2000	0.01923550054	11479.26658	8	0.004	0.01923550054
311000	311001	2000	0.01947321824	10810.71161	8	0.004	0.01947321824
312000	312001	2000	0.01977482059	10404.61015	7	0.0035	0.01977482059
313000	313001	2000	0.02000954115	10334.38709	7	0.0035	0.02000954115
314000	314001	2000	0.02008502262	9812.40716	7	0.0035	0.02008502262
315000	315001	2000	0.01996893961	9714.055395	7	0.0035	0.01996893961
316000	316001	2000	0.01972663174	9868.391385	7	0.0035	0.01972663174
317000	317001	2000	0.01940515231	10251.95402	7	0.0035	0.01940515231
318000	318001	2000	0.01913498302	10233.36188	7	0.0035	0.01913498302
319000	319001	2000	0.01890688426	10385.69984	7	0.0035	0.01890688426
320000	320001	2000	0.01871233364	10608.97229	7	0.0035	0.01871233364
321000	321001	2000	0.01857304145	10853.04466	7	0.0035	0.01857304145
322000	322001	2000	0.01853535582	11423.72753	7	0.0035	0.01853535582
323000	323001	2000	0.01858307074	11840.08779	7	0.0035	0.01858307074
324000	324001	2000	0.01869105278	12282.18465	7	0.0035	0.01869105278
325000	325001	2000	0.01882415275	12637.12036	7	0.0035	0.01882415275
326000	326001	2000	0.01898390536	13414.54274	7	0.0035	0.01898390536
327000	327001	2000	0.01920328772	13686.95861	7	0.0035	0.01920328772
328000	328001	2000	0.01949235398	14097.51584	7	0.0035	0.01949235398
329000	329001	2000	0.01983979462	15252.81284	7	0.0035	0.01983979462
330000	330001	2000	0.0202164251	15714.02732	7	0.0035	0.0202164251
331000	331001	2000	0.02060947201	16570.91619	7	0.0035	0.02060947201
332000	332001	2000	0.02102383592	16144.04238	7	0.0035	0.02102383592
333000	333001	2000	0.02140098536	15854.05445	7	0.0035	0.02140098536
334000	334001	2000	0.02173994612	14936.27593	7	0.0035	0.02173994612
335000	335001	2000	0.02195676318	13657.84405	7	0.0035	0.02195676318
336000	336001	2000	0.02208886759	12759.63168	7	0.0035	0.02208886759
337000	337001	2000	0.02219945648	12473.5273	7	0.0035	0.02219945648
338000	338001	2000	0.02233813071	12529.98792	7	0.0035	0.02233813071
339000	339001	2000	0.0225463079	12593.9372	7	0.0035	0.0225463079
340000	340001	2000	0.02280272654	12712.37773	7	0.0035	0.02280272654
341000	341001	2000	0.02308615784	13237.70343	7	0.0035	0.02308615784
342000	342001	2000	0.02337176904	13555.3439	7	0.0035	0.02337176904
343000	343001	2000	0.02365803417	13794.198	7	0.0035	0.02365803417
344000	344001	2000	0.02400022801	13869.03597	7	0.0035	0.02400022801
345000	345001	2000	0.02432086503	13504.36869	7	0.0035	0.02432086503
346000	346001	2000	0.02463405181	13154.07654	7	0.0035	0.02463405181
347000	347001	2000	0.02494251965	12810.76933	7	0.0035	0.02494251965
348000	348001	2000	0.02524671359	12794.09135	7	0.0035	0.02524671359
349000	349001	2000	0.02553004818	13012.08091	8	0.004	0.02553004818
350000	350001	2000	0.02575494631	13497.13419	8	0.004	0.02575494631
351000	351001	2000	0.02594330341	13413.03491	8	0.004	0.02594330341
352000	352001	2000	0.02601946499	13011.14291	8	0.004	0.02601946499
353000	353001	2000	0.02595866904	12603.98371	8	0.004	0.02595866904
354000	354001	2000	0.02578745941	12483.501	8	0.004	0.02578745941
355000	355001	2000	0.02549953105	12667.60973	8	0.004	0.02549953105
356000	356001	2000	0.02515309299	12791.68757	8	0.004	0.02515309299
357000	357001	2000	0.02500266439	12586.41966	8	0.004	0.02500266439
358000	358001	2000	0.02482660594	12229.48945	8	0.004	0.02482660594
359000	359001	2000	0.02465201379	11243.89524	8	0.004	0.02465201379
360000	360001	2000	0.02448251439	10779.27925	8	0.004	0.02448251439
361000	361001	2000	0.02433655371	10758.579	8	0.004	0.02433655371
362000	362001	2000	0.02428929553	10716.62421	8	0.004	0.02428929553
363000	363001	2000	0.0240949402	10982.52022	8	0.004	0.0240949402
364000	364001	2000	0.02387268788	11835.06714	8	0.004	0.02387268788
365000	365001	2000	0.0235919047	12775.56943	8	0.004	0.0235919047
366000	366001	2000	0.02307374691	14244.98958	8	0.004	0.02307374691
367000	367001	2000	0.02243183517	14873.61315	8	0.004	0.02243183517
368000	368001	2000	0.02166851534	15059.01147	8	0.004	0.02166851534
369000	369001	2000	0.02079328892	14546.33414	8	0.004	0.02079328892
370000	370001	2000	0.01987790226	14126.82786	8	0.004	0.01987790226
371000	371001	2000	0.0189890612	13399.11105	8	0.004	0.0189890612
372000	372001	2000	0.01817410307	12403.24736	8	0.004	0.01817410307
373000	373001	2000	0.01748206978	11818.50824	8	0.004	0.01748206978
374000	374001	2000	0.01695042828	11443.66488	8	0.004	0.01695042828
375000	375001	2000	0.01652681576	11614.46314	8	0.004	0.01652681576
376000	376001	2000	0.01625941974	11663.79123	8	0.004	0.01625941974
377000	377001	2000	0.01615753401	11878.98407	8	0.004	0.01615753401
378000	378001	2000	0.01625635232	12041.64671	8	0.004	0.01625635232
379000	379001	2000	0.01647178794	12634.65638	8	0.004	0.01647178794
380000	380001	2000	0.01677477725	13721.9337	8	0.004	0.01677477725
381000	381001	2000	0.01712983368	14163.86258	8	0.004	0.01712983368
382000	382001	2000	0.01743599957	15501.56984	8	0.004	0.01743599957
383000	383001	2000	0.01766530836	16085.90695	7	0.0035	0.01766530836
384000	384001	2000	0.01779055566	16980.02344	7	0.0035	0.01779055566
385000	385001	2000	0.01781155724	18055.16755	7	0.0035	0.01781155724
386000	386001	2000	0.0177173895	18668.13502	7	0.0035	0.0177173895
387000	387001	2000	0.01753066977	18891.11671	7	0.0035	0.01753066977
