position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	n_recent_4500	frac_recent_4500	mean_p_lt_4500
1120000	1120001	857	0.02384196239	14953.27263	8	0.009334889148	0.02384196239
1130000	1130001	857	0.02420404793	16624.52557	8	0.009334889148	0.02420404793
1140000	1140001	857	0.02397045582	16059.91177	8	0.009334889148	0.02397045582
1150000	1150001	857	0.02111471901	22399.10223	8	0.009334889148	0.02111471901
1160000	1160001	857	0.02309490851	20483.13682	9	0.01050175029	0.02309490851
1170000	1170001	857	0.02474752293	16694.94766	9	0.01050175029	0.02474752293
1180000	1180001	857	0.02616480869	7531.219582	9	0.01050175029	0.02616480869
1190000	1190001	857	0.02673930147	11578.9864	9	0.01050175029	0.02673930147
1200000	1200001	857	0.02385391318	15785.67208	7	0.008168028005	0.02385391318
1210000	1210001	857	0.01894012901	22993.95317	7	0.008168028005	0.01894012901
1220000	1220001	857	0.01740577894	21640.72916	7	0.008168028005	0.01740577894
1230000	1230001	857	0.02004562475	24038.31212	7	0.008168028005	0.02004562475
1240000	1240001	857	0.01949305021	22579.64086	7	0.008168028005	0.01949305021
1250000	1250001	857	0.01897450067	26326.05291	7	0.008168028005	0.01897450067
1260000	1260001	857	0.0195207445	28307.89553	7	0.008168028005	0.0195207445
1270000	1270001	857	0.0188310711	17061.31228	7	0.008168028005	0.0188310711
1280000	1280001	857	0.01625866236	22166.99056	6	0.007001166861	0.01625866236
1290000	1290001	857	0.01773887237	23144.17936	6	0.007001166861	0.01773887237
1300000	1300001	857	0.01727240414	22183.13271	6	0.007001166861	0.01727240414
1310000	1310001	857	0.01661859556	38103.83622	5	0.005834305718	0.01661859556
1320000	1320001	857	0.015498907	25205.71121	4	0.004667444574	0.015498907
1330000	1330001	857	0.01572262411	23376.63141	4	0.004667444574	0.01572262411
1340000	1340001	857	0.01591481675	20037.38451	3	0.003500583431	0.01591481675
1350000	1350001	857	0.01638664661	22010.17088	3	0.003500583431	0.01638664661
1360000	1360001	857	0.01832381255	16875.34453	4	0.004667444574	0.01832381255
1370000	1370001	857	0.01857196187	22082.86142	5	0.005834305718	0.01857196187
1380000	1380001	857	0.02083560894	15229.21154	4	0.004667444574	0.02083560894
1390000	1390001	857	0.02158961029	23824.79827	5	0.005834305718	0.02158961029
1400000	1400001	857	0.02172713462	21053.6285	5	0.005834305718	0.02172713462
1410000	1410001	857	0.02411608729	16968.194	5	0.005834305718	0.02411608729
1420000	1420001	857	0.02315267434	23856.89548	5	0.005834305718	0.02315267434
1430000	1430001	857	0.0224212983	19821.18002	5	0.005834305718	0.0224212983
1440000	1440001	857	0.02393317928	21216.35243	5	0.005834305718	0.02393317928
1450000	1450001	857	0.02144684268	24775.55186	5	0.005834305718	0.02144684268
1460000	1460001	857	0.02278801827	11800.81297	5	0.005834305718	0.02278801827
1470000	1470001	857	0.02758992224	9587.20246	6	0.007001166861	0.02758992224
1480000	1480001	857	0.02817266397	12200.55789	7	0.008168028005	0.02817266397
1490000	1490001	857	0.0278118959	17429.04653	7	0.008168028005	0.0278118959
1500000	1500001	857	0.02768755395	21450.54411	7	0.008168028005	0.02768755395
1510000	1510001	857	0.02963436474	14214.76614	7	0.008168028005	0.02963436474
1520000	1520001	857	0.0289590908	25464.0905	7	0.008168028005	0.0289590908
1530000	1530001	857	0.02663393944	23776.30991	7	0.008168028005	0.02663393944
1540000	1540001	857	0.02577127944	14991.04302	7	0.008168028005	0.02577127944
1550000	1550001	857	0.02293993037	17253.05537	8	0.009334889148	0.02293993037
1560000	1560001	857	0.02217656321	15465.66593	8	0.009334889148	0.02217656321
1570000	1570001	857	0.01978275681	14854.64723	9	0.01050175029	0.01978275681
1580000	1580001	857	0.01678078398	13630.37248	9	0.01050175029	0.01678078398
1590000	1590001	857	0.01497875077	20743.23588	10	0.01166861144	0.01497875077
1600000	1600001	857	0.01637301975	24564.04117	9	0.01050175029	0.01637301975
1610000	1610001	857	0.01768050444	24577.06942	9	0.01050175029	0.01768050444
1620000	1620001	857	0.01904110265	25924.0659	9	0.01050175029	0.01904110265
1630000	1630001	857	0.01923898794	21852.82355	9	0.01050175029	0.01923898794
1640000	1640001	857	0.02259890824	14826.0921	9	0.01050175029	0.02259890824
1650000	1650001	857	0.0235666833	13952.26154	10	0.01166861144	0.0235666833
1660000	1660001	857	0.02252699763	18916.61562	9	0.01050175029	0.02252699763
1670000	1670001	857	0.02234313001	19202.48011	9	0.01050175029	0.02234313001
1680000	1680001	857	0.02083993533	14612.2456	8	0.009334889148	0.02083993533
1690000	1690001	857	0.02143622161	23905.45125	8	0.009334889148	0.02143622161
1700000	1700001	857	0.02115057522	25565.18735	8	0.009334889148	0.02115057522
1710000	1710001	857	0.02011811629	21034.41772	7	0.008168028005	0.02011811629
1720000	1720001	857	0.01795128858	21792.41771	7	0.008168028005	0.01795128858
1730000	1730001	857	0.01692898942	28446.15847	7	0.008168028005	0.01692898942
1740000	1740001	857	0.01685981055	27370.39995	7	0.008168028005	0.01685981055
1750000	1750001	857	0.01678278168	21671.56333	7	0.008168028005	0.01678278168
1760000	1760001	857	0.01639493735	24763.93852	4	0.004667444574	0.01639493735
1770000	1770001	857	0.01658366264	18349.96233	4	0.004667444574	0.01658366264
1780000	1780001	857	0.01696503185	17517.73865	4	0.004667444574	0.01696503185
1790000	1790001	857	0.01653687281	17838.78189	4	0.004667444574	0.01653687281
1800000	1800001	857	0.01753636759	21238.0034	5	0.005834305718	0.01753636759
1810000	1810001	857	0.01798548455	20327.89062	4	0.004667444574	0.01798548455
1820000	1820001	857	0.01721828364	21695.00074	4	0.004667444574	0.01721828364
1830000	1830001	857	0.0194727765	21592.23229	5	0.005834305718	0.0194727765
1840000	1840001	857	0.01905487726	23515.53929	5	0.005834305718	0.01905487726
1850000	1850001	857	0.01875666574	19444.045	6	0.007001166861	0.01875666574
1860000	1860001	857	0.01684215428	20226.67097	6	0.007001166861	0.01684215428
1870000	1870001	857	0.01490381041	37746.03639	7	0.008168028005	0.01490381041
1880000	1880001	857	0.01455230926	41257.89493	7	0.008168028005	0.01455230926
1890000	1890001	857	0.01913303772	29210.19046	7	0.008168028005	0.01913303772
1900000	1900001	857	0.02059708793	16301.24239	7	0.008168028005	0.02059708793
1910000	1910001	857	0.02377016921	10867.68945	8	0.009334889148	0.02377016921
1920000	1920001	857	0.02262629723	11821.18222	8	0.009334889148	0.02262629723
1930000	1930001	857	0.02433541986	14361.59936	8	0.009334889148	0.02433541986
1940000	1940001	857	0.02531180273	12863.04686	10	0.01166861144	0.02531180273
1950000	1950001	857	0.02926586947	7642.550739	10	0.01166861144	0.02926586947
1960000	1960001	857	0.02856562876	13448.91046	10	0.01166861144	0.02856562876
1970000	1970001	857	0.03169404921	12446.52515	9	0.01050175029	0.03169404921
1980000	1980001	857	0.03405024385	12385.89862	9	0.01050175029	0.03405024385
1990000	1990001	857	0.03421982052	13603.18329	10	0.01166861144	0.03421982052
2000000	2000001	857	0.02592865338	22355.88671	10	0.01166861144	0.02592865338
2010000	2010001	857	0.0237264113	22604.2262	10	0.01166861144	0.0237264113
2020000	2020001	857	0.02359028222	25596.01934	10	0.01166861144	0.02359028222
2030000	2030001	857	0.02285942427	19491.1854	10	0.01166861144	0.02285942427
2040000	2040001	857	0.02355676114	16982.19796	11	0.01283547258	0.02355676114
2050000	2050001	857	0.02729909327	12536.3679	11	0.01283547258	0.02729909327
2060000	2060001	857	0.02326391468	13547.58365	10	0.01166861144	0.02326391468
2070000	2070001	857	0.02567978087	19649.9763	11	0.01283547258	0.02567978087
2080000	2080001	857	0.02106840736	16068.66539	10	0.01166861144	0.02106840736
2090000	2090001	857	0.01876617274	25393.85718	10	0.01166861144	0.01876617274
2100000	2100001	857	0.01749529953	25440.5201	10	0.01166861144	0.01749529953
2110000	2110001	857	0.01767017988	26295.26879	10	0.01166861144	0.01767017988
2120000	2120001	857	0.01771721226	18357.249	10	0.01166861144	0.01771721226
2130000	2130001	857	0.01824742466	15237.42703	10	0.01166861144	0.01824742466
2140000	2140001	857	0.01785122591	14955.52866	10	0.01166861144	0.01785122591
2150000	2150001	857	0.01699527945	18641.27263	10	0.01166861144	0.01699527945
2160000	2160001	857	0.01791885693	25137.2504	11	0.01283547258	0.01791885693
2170000	2170001	857	0.01854546133	28592.32704	11	0.01283547258	0.01854546133
2180000	2180001	857	0.01951048363	22839.04592	11	0.01283547258	0.01951048363
2190000	2190001	857	0.02097880781	25907.97955	11	0.01283547258	0.02097880781
2200000	2200001	857	0.01873984644	22269.59182	11	0.01283547258	0.01873984644
2210000	2210001	857	0.01933764097	24653.35778	11	0.01283547258	0.01933764097
2220000	2220001	857	0.02110615651	20132.78864	11	0.01283547258	0.02110615651
2230000	2230001	857	0.02465912731	27639.50929	11	0.01283547258	0.02465912731
2240000	2240001	857	0.02456443447	28511.88795	12	0.01400233372	0.02456443447
2250000	2250001	857	0.02562314488	29863.56761	12	0.01400233372	0.02562314488
2260000	2260001	857	0.02550321156	23490.31013	12	0.01400233372	0.02550321156
2270000	2270001	857	0.02519983791	18588.90381	12	0.01400233372	0.02519983791
2280000	2280001	857	0.02725558163	13617.42261	12	0.01400233372	0.02725558163
2290000	2290001	857	0.02746606813	17916.47934	11	0.01283547258	0.02746606813
2300000	2300001	857	0.03209390793	21673.03213	10	0.01166861144	0.03209390793
2310000	2310001	857	0.02919519806	25101.58486	10	0.01166861144	0.02919519806
2320000	2320001	857	0.02796708108	16762.48828	8	0.009334889148	0.02796708108
2330000	2330001	857	0.03037603685	12578.56772	9	0.01050175029	0.03037603685
2340000	2340001	857	0.02790891847	16110.76599	9	0.01050175029	0.02790891847
2350000	2350001	857	0.02828701397	24849.55871	10	0.01166861144	0.02828701397
2360000	2360001	857	0.02929130484	17105.67186	11	0.01283547258	0.02929130484
2370000	2370001	857	0.031954087	14283.60819	11	0.01283547258	0.031954087
2380000	2380001	857	0.02845258059	21469.87045	11	0.01283547258	0.02845258059
2390000	2390001	857	0.02880147927	18874.604	12	0.01400233372	0.02880147927
2400000	2400001	857	0.03015643953	12359.09598	12	0.01400233372	0.03015643953
2410000	2410001	857	0.0274731312	11539.66961	12	0.01400233372	0.0274731312
2420000	2420001	857	0.02667268412	12400.12536	12	0.01400233372	0.02667268412
2430000	2430001	857	0.02769947082	11996.78002	12	0.01400233372	0.02769947082
2440000	2440001	857	0.03044020403	9516.058395	12	0.01400233372	0.03044020403
2450000	2450001	857	0.02634140189	17965.95165	13	0.01516919487	0.02634140189
2460000	2460001	857	0.02548236282	22287.15059	13	0.01516919487	0.02548236282
2470000	2470001	857	0.02126027763	13688.38242	12	0.01400233372	0.02126027763
2480000	2480001	857	0.02165154698	16762.90028	13	0.01516919487	0.02165154698
2490000	2490001	857	0.02760829959	9295.232413	12	0.01400233372	0.02760829959
2500000	2500001	857	0.03215110807	5783.241094	12	0.01400233372	0.03215110807
2510000	2510001	857	0.02411510032	7534.204557	12	0.01400233372	0.02411510032
2520000	2520001	857	0.02310557499	8981.863931	9	0.01050175029	0.02310557499
2530000	2530001	857	0.02534496961	13245.31515	9	0.01050175029	0.02534496961
2540000	2540001	857	0.02647209085	18689.34742	9	0.01050175029	0.02647209085
2550000	2550001	857	0.02860393429	10785.3337	8	0.009334889148	0.02860393429
2560000	2560001	857	0.02847923245	7474.999051	9	0.01050175029	0.02847923245
2570000	2570001	857	0.02426965733	10681.39253	9	0.01050175029	0.02426965733
2580000	2580001	857	0.02160727176	12421.65424	9	0.01050175029	0.02160727176
2590000	2590001	857	0.0223308435	20596.92733	9	0.01050175029	0.0223308435
2600000	2600001	857	0.02315014971	13571.72222	9	0.01050175029	0.02315014971
2610000	2610001	857	0.02636183538	15385.65597	9	0.01050175029	0.02636183538
2620000	2620001	857	0.02702876017	24026.79121	8	0.009334889148	0.02702876017
2630000	2630001	857	0.02404196356	18001.38168	8	0.009334889148	0.02404196356
2640000	2640001	857	0.02448899593	14531.13349	11	0.01283547258	0.02448899593
2650000	2650001	857	0.03089431349	16231.88436	14	0.01633605601	0.03089431349
2660000	2660001	857	0.029429692	25197.6657	14	0.01633605601	0.029429692
2670000	2670001	857	0.02531054193	25767.22819	14	0.01633605601	0.02531054193
2680000	2680001	857	0.02623954457	22406.51172	15	0.01750291715	0.02623954457
2690000	2690001	857	0.0296664927	19913.5557	15	0.01750291715	0.0296664927
2700000	2700001	857	0.03092491261	11307.10845	15	0.01750291715	0.03092491261
2710000	2710001	857	0.03496646286	14033.09063	14	0.01633605601	0.03496646286
2720000	2720001	857	0.02965566796	19084.60455	14	0.01633605601	0.02965566796
2730000	2730001	857	0.02839646049	21716.50911	15	0.01750291715	0.02839646049
2740000	2740001	857	0.02644914796	15480.70471	15	0.01750291715	0.02644914796
2750000	2750001	857	0.02919425782	31168.25444	14	0.01633605601	0.02919425782
2760000	2760001	857	0.03021001762	31688.17968	14	0.01633605601	0.03021001762
2770000	2770001	857	0.03073188898	22747.10248	13	0.01516919487	0.03073188898
2780000	2780001	857	0.02998052524	20243.99773	13	0.01516919487	0.02998052524
2790000	2790001	857	0.03143520197	28512.64504	13	0.01516919487	0.03143520197
2800000	2800001	857	0.03120588339	31773.72655	13	0.01516919487	0.03120588339
2810000	2810001	857	0.03263266359	30041.50558	13	0.01516919487	0.03263266359
2820000	2820001	857	0.03421197089	21247.00901	13	0.01516919487	0.03421197089
2830000	2830001	857	0.03224343552	16729.8872	13	0.01516919487	0.03224343552
2840000	2840001	857	0.02871340403	20721.27441	14	0.01633605601	0.02871340403
2850000	2850001	857	0.02963282512	21764.96517	13	0.01516919487	0.02963282512
2860000	2860001	857	0.03153952737	26760.8471	13	0.01516919487	0.03153952737
2870000	2870001	857	0.03149229546	19539.86025	13	0.01516919487	0.03149229546
2880000	2880001	857	0.03262355091	22553.10779	14	0.01633605601	0.03262355091
2890000	2890001	857	0.03097218309	25853.37081	12	0.01400233372	0.03097218309
2900000	2900001	857	0.02753868026	20521.54849	12	0.01400233372	0.02753868026
2910000	2910001	857	0.03051887881	15804.21711	12	0.01400233372	0.03051887881
2920000	2920001	857	0.03227069274	18849.71774	12	0.01400233372	0.03227069274
2930000	2930001	857	0.03030204745	18740.24902	12	0.01400233372	0.03030204745
2940000	2940001	857	0.03030475805	21770.31754	12	0.01400233372	0.03030475805
2950000	2950001	857	0.03052057435	14262.33042	12	0.01400233372	0.03052057435
2960000	2960001	857	0.0270992288	18613.50662	12	0.01400233372	0.0270992288
2970000	2970001	857	0.02837714707	19798.01063	10	0.01166861144	0.02837714707
2980000	2980001	857	0.02718686723	16797.15836	10	0.01166861144	0.02718686723
2990000	2990001	857	0.02652664033	17560.05235	10	0.01166861144	0.02652664033
3000000	3000001	857	0.02954398251	10763.32368	10	0.01166861144	0.02954398251
3010000	3010001	857	0.03348886261	8990.4095	12	0.01400233372	0.03348886261
3020000	3020001	857	0.03780872595	11292.03935	13	0.01516919487	0.03780872595
3030000	3030001	857	0.03705377499	11566.48813	13	0.01516919487	0.03705377499
3040000	3040001	857	0.03577558736	22837.83081	13	0.01516919487	0.03577558736
3050000	3050001	857	0.03410822408	17296.24564	13	0.01516919487	0.03410822408
3060000	3060001	857	0.03257045376	15100.64518	14	0.01633605601	0.03257045376
3070000	3070001	857	0.04412565739	13889.52137	16	0.0186697783	0.04412565739
3080000	3080001	857	0.05107145174	10825.01537	16	0.0186697783	0.05107145174
3090000	3090001	857	0.04601117171	15791.48907	17	0.01983663944	0.04601117171
3100000	3100001	857	0.0430287247	16458.20046	17	0.01983663944	0.0430287247
3110000	3110001	857	0.04046096443	15029.9267	19	0.02217036173	0.04046096443
3120000	3120001	857	0.04343931451	19523.07751	19	0.02217036173	0.04343931451
3130000	3130001	857	0.04583917403	22031.98376	19	0.02217036173	0.04583917403
3140000	3140001	857	0.04365932594	15720.91	19	0.02217036173	0.04365932594
3150000	3150001	857	0.04022036595	11690.24701	19	0.02217036173	0.04022036595
3160000	3160001	857	0.04725490287	11694.94582	19	0.02217036173	0.04725490287
3170000	3170001	857	0.05213735202	8512.016946	19	0.02217036173	0.05213735202
3180000	3180001	857	0.05061404572	11517.22338	19	0.02217036173	0.05061404572
3190000	3190001	857	0.04288990109	17771.56712	19	0.02217036173	0.04288990109
3200000	3200001	857	0.03743817108	26145.35225	19	0.02217036173	0.03743817108
3210000	3210001	857	0.03676506019	19709.38501	19	0.02217036173	0.03676506019
3220000	3220001	857	0.04777597812	11880.26251	19	0.02217036173	0.04777597812
3230000	3230001	857	0.05134649925	10668.36632	18	0.02100350058	0.05134649925
3240000	3240001	857	0.05404348029	11480.12271	18	0.02100350058	0.05404348029
3250000	3250001	857	0.04959761893	23267.20029	18	0.02100350058	0.04959761893
3260000	3260001	857	0.04863883897	18886.20422	17	0.01983663944	0.04863883897
3270000	3270001	857	0.04520488372	20330.65395	18	0.02100350058	0.04520488372
3280000	3280001	857	0.03564972325	18133.35767	17	0.01983663944	0.03564972325
3290000	3290001	857	0.03606809607	16194.24968	15	0.01750291715	0.03606809607
3300000	3300001	857	0.03396358831	10911.82393	14	0.01633605601	0.03396358831
3310000	3310001	857	0.03752609818	8882.935349	14	0.01633605601	0.03752609818
3320000	3320001	857	0.03672454247	8128.252158	14	0.01633605601	0.03672454247
3330000	3330001	857	0.03596265859	15514.83804	14	0.01633605601	0.03596265859
3340000	3340001	857	0.03567538429	15944.55022	15	0.01750291715	0.03567538429
3350000	3350001	857	0.03466209774	22008.77736	15	0.01750291715	0.03466209774
3360000	3360001	857	0.03307813763	22341.22706	16	0.0186697783	0.03307813763
3370000	3370001	857	0.0336502484	12789.88089	15	0.01750291715	0.0336502484
3380000	3380001	857	0.03337542461	16744.88707	15	0.01750291715	0.03337542461
3390000	3390001	857	0.03565120667	16525.38864	16	0.0186697783	0.03565120667
3400000	3400001	857	0.03555597873	15118.87448	17	0.01983663944	0.03555597873
3410000	3410001	857	0.03703868578	14751.83798	17	0.01983663944	0.03703868578
3420000	3420001	857	0.0336453106	20822.20606	16	0.0186697783	0.0336453106
3430000	3430001	857	0.03426549983	15139.26019	17	0.01983663944	0.03426549983
3440000	3440001	857	0.03620017429	12441.76428	16	0.0186697783	0.03620017429
3450000	3450001	857	0.03942813265	12601.11132	16	0.0186697783	0.03942813265
3460000	3460001	857	0.03664507021	14959.98549	16	0.0186697783	0.03664507021
3470000	3470001	857	0.03967761591	13405.1856	17	0.01983663944	0.03967761591
3480000	3480001	857	0.03624136442	16900.24402	18	0.02100350058	0.03624136442
3490000	3490001	857	0.03547938606	21681.01503	18	0.02100350058	0.03547938606
3500000	3500001	857	0.03536626519	22971.90547	18	0.02100350058	0.03536626519
3510000	3510001	857	0.03629720024	18873.74147	18	0.02100350058	0.03629720024
3520000	3520001	857	0.0381519699	20911.33193	18	0.02100350058	0.0381519699
3530000	3530001	857	0.0382622254	16774.30048	18	0.02100350058	0.0382622254
3540000	3540001	857	0.0347245452	19163.00503	17	0.01983663944	0.0347245452
3550000	3550001	857	0.0349213388	14885.07848	17	0.01983663944	0.0349213388
3560000	3560001	857	0.03867136882	9957.115732	18	0.02100350058	0.03867136882
3570000	3570001	857	0.03708950299	15607.16467	15	0.01750291715	0.03708950299
3580000	3580001	857	0.03106561345	26192.60993	15	0.01750291715	0.03106561345
3590000	3590001	857	0.02922232801	33219.99798	16	0.0186697783	0.02922232801
